sv-008:m26n712-s508,sv-008:m26n710-s511,12759
sv-008:m26n712-s508,sv-008:m26n710-s508,12710
sv-008:m26n712-s508,sv-008:m26n710-s503,12022
sv-008:m26n712-s508,sv-008:m26n710-s506,11915
sv-008:m26n712-s508,sv-008:m26n702-s503,5153
sv-008:m26n712-s508,sv-008:m26n705-s507,5125
sv-008:m26n712-s508,sv-008:m26n702-s508,4969
sv-008:m26n712-s508,sv-008:m26n702-s506,4761
sv-008:m26n712-s508,sv-008:m26n705-s510,4177
sv-008:m26n712-s508,sv-008:m26n702-s511,4101
sv-008:m26n712-s508,sv-008:m26n707-s502,3057
sv-008:m26n712-s508,sv-008:m26n712-s506,2910
sv-008:m26n712-s508,sv-008:m26n712-s503,2518
sv-008:m26n712-s508,sv-008:m26n707-s505,2497
sv-008:m26n712-s508,sv-008:m26n707-s510,2306
sv-008:m26n712-s508,sv-008:m26n707-s507,2060
sv-008:m26n712-s508,sv-008:m26n715-s506,1421
sv-008:m26n712-s508,sv-008:m26n715-s503,1312
sv-008:m26n712-s508,sv-008:m26n706-s511,1262
sv-008:m26n712-s508,sv-008:m26n704-s508,1254
sv-008:m26n712-s508,sv-008:m26n704-s506,1221
sv-008:m26n712-s508,sv-008:m26n706-s508,1213
sv-008:m26n712-s508,sv-008:m26n704-s503,1022
sv-008:m26n712-s508,sv-008:m26n704-s511,879
sv-008:m26n712-s508,sv-008:m26n714-s510,827
sv-008:m26n712-s508,sv-008:m26n714-s507,730
sv-008:m26n712-s508,sv-008:m26n707-s511,47
sv-008:m26n712-s508,sv-008:m26n707-s508,31
sv-009:m26n705-s502,sv-009:m26n705-s502,44958
sv-009:m26n705-s502,sv-009:m26n701-s505,42463
sv-009:m26n705-s502,sv-009:m26n701-s510,40675
sv-009:m26n705-s502,sv-009:m26n701-s502,39868
sv-009:m26n705-s502,sv-009:m26n705-s505,36361
sv-009:m26n705-s502,sv-009:m26n701-s507,30545
sv-009:m26n705-s502,sv-009:m26n715-s506,1439
sv-009:m26n705-s502,sv-009:m26n714-s510,1188
sv-009:m26n705-s502,sv-009:m26n715-s503,1183
sv-009:m26n705-s502,sv-009:m26n714-s507,1170
sv-009:m26n705-s502,sv-009:m26n707-s502,314
sv-009:m26n705-s502,sv-009:m26n707-s505,268
sv-009:m26n705-s502,sv-009:m26n707-s510,177
sv-009:m26n705-s502,sv-009:m26n712-s506,153
sv-009:m26n705-s502,sv-009:m26n707-s507,120
sv-009:m26n705-s502,sv-009:m26n712-s503,116
sv-009:m26n705-s502,sv-009:m26n701-s520,89
sv-009:m26n705-s502,sv-009:m26n712-s505,58
sv-009:m26n705-s502,sv-009:m26n701-s503,57
sv-009:m26n705-s502,sv-009:m26n703-s502,57
sv-009:m26n705-s502,sv-009:m26n714-s502,55
sv-009:m26n705-s502,sv-009:m26n712-s502,54
sv-009:m26n705-s502,sv-009:m26n711-s502,51
sv-009:m26n705-s502,sv-009:m26n704-s502,50
sv-009:m26n705-s502,sv-009:m26n714-s505,50
sv-009:m26n705-s502,sv-009:m26n704-s505,48
sv-009:m26n705-s502,sv-009:m26n702-s502,45
sv-009:m26n705-s502,sv-009:m26n703-s505,45
sv-009:m26n705-s502,sv-009:m26n702-s505,44
sv-009:m26n705-s502,sv-009:m26n701-s508,40
sv-009:m26n705-s502,sv-009:m26n705-s507,40
sv-009:m26n705-s502,sv-009:m26n710-s502,35
sv-009:m26n705-s502,sv-009:m26n704-s506,34
sv-009:m26n705-s502,sv-009:m26n705-s510,31
sv-009:m26n705-s502,sv-009:m26n704-s503,30
sv-009:m26n705-s502,sv-009:m26n706-s505,30
sv-009:m26n705-s502,sv-009:m26n704-s510,29
sv-009:m26n705-s502,sv-009:m26n712-s507,27
sv-009:m26n705-s502,sv-009:m26n706-s502,22
sv-009:m26n705-s502,sv-009:m26n712-s510,22
sv-009:m26n705-s502,sv-009:m26n715-s502,22
sv-009:m26n705-s502,sv-009:m26n701-s506,21
sv-009:m26n705-s502,sv-009:m26n704-s507,12
sv-010:m26n711-s502,sv-010:m26n711-s502,26295
sv-010:m26n711-s502,sv-010:m26n711-s505,25197
sv-010:m26n711-s502,sv-010:m26n714-s502,24254
sv-010:m26n711-s502,sv-010:m26n711-s507,22540
sv-010:m26n711-s502,sv-010:m26n711-s510,22291
sv-010:m26n711-s502,sv-010:m26n714-s505,21054
sv-010:m26n711-s502,sv-010:m26n706-s503,409
sv-010:m26n711-s502,sv-010:m26n703-s507,313
sv-010:m26n711-s502,sv-010:m26n703-s502,304
sv-010:m26n711-s502,sv-010:m26n703-s505,304
sv-010:m26n711-s502,sv-010:m26n704-s508,301
sv-010:m26n711-s502,sv-010:m26n704-s506,261
sv-010:m26n711-s502,sv-010:m26n714-s507,254
sv-010:m26n711-s502,sv-010:m26n706-s506,244
sv-010:m26n711-s502,sv-010:m26n714-s510,229
sv-010:m26n711-s502,sv-010:m26n704-s503,215
sv-010:m26n711-s502,sv-010:m26n706-s508,191
sv-010:m26n711-s502,sv-010:m26n706-s511,190
sv-010:m26n711-s502,sv-010:m26n703-s510,180
sv-010:m26n711-s502,sv-010:m26n704-s511,173
sv-010:m26n711-s502,sv-010:m26n702-s503,97
sv-010:m26n711-s502,sv-010:m26n705-s507,96
sv-010:m26n711-s502,sv-010:m26n705-s510,79
sv-010:m26n711-s502,sv-010:m26n702-s508,72
sv-010:m26n711-s502,sv-010:m26n702-s506,66
sv-010:m26n711-s502,sv-010:m26n702-s511,52
sv-010:m26n711-s502,sv-010:m26n705-s505,43
sv-010:m26n711-s502,sv-010:m26n711-s520,35
sv-010:m26n711-s502,sv-010:m26n707-s505,34
sv-010:m26n711-s502,sv-010:m26n701-s505,32
sv-010:m26n711-s502,sv-010:m26n701-s510,28
sv-010:m26n711-s502,sv-010:m26n707-s502,28
sv-010:m26n711-s502,sv-010:m26n707-s510,20
sv-010:m26n711-s502,sv-010:m26n704-s502,18
sv-010:m26n711-s502,sv-010:m26n707-s507,13
sv-010:m26n711-s502,sv-010:m26n711-s503,10
sv-010:m26n711-s502,sv-010:m26n714-s503,9
sv-010:m26n711-s502,sv-010:m26n714-s517,3
sv-011:m26n714-s502,sv-011:m26n714-s502,26172
sv-011:m26n714-s502,sv-011:m26n714-s505,22846
sv-011:m26n714-s502,sv-011:m26n711-s502,19085
sv-011:m26n714-s502,sv-011:m26n711-s505,18209
sv-011:m26n714-s502,sv-011:m26n711-s510,15840
sv-011:m26n714-s502,sv-011:m26n711-s507,15212
sv-011:m26n714-s502,sv-011:m26n706-s503,4422
sv-011:m26n714-s502,sv-011:m26n706-s506,3196
sv-011:m26n714-s502,sv-011:m26n703-s505,3077
sv-011:m26n714-s502,sv-011:m26n703-s507,3058
sv-011:m26n714-s502,sv-011:m26n703-s502,3024
sv-011:m26n714-s502,sv-011:m26n703-s510,2062
sv-011:m26n714-s502,sv-011:m26n711-s520,66
sv-011:m26n714-s502,sv-011:m26n705-s502,60
sv-011:m26n714-s502,sv-011:m26n707-s502,52
sv-011:m26n714-s502,sv-011:m26n705-s505,50
sv-011:m26n714-s502,sv-011:m26n714-s510,44
sv-011:m26n714-s502,sv-011:m26n701-s502,39
sv-011:m26n714-s502,sv-011:m26n701-s505,38
sv-011:m26n714-s502,sv-011:m26n707-s507,31
sv-011:m26n714-s502,sv-011:m26n714-s507,30
sv-011:m26n714-s502,sv-011:m26n701-s510,27
sv-011:m26n714-s502,sv-011:m26n706-s505,27
sv-011:m26n714-s502,sv-011:m26n704-s502,26
sv-011:m26n714-s502,sv-011:m26n704-s505,22
sv-011:m26n714-s502,sv-011:m26n711-s503,20
sv-011:m26n714-s502,sv-011:m26n715-s502,19
sv-011:m26n714-s502,sv-011:m26n715-s506,18
sv-011:m26n714-s502,sv-011:m26n702-s503,15
sv-011:m26n714-s502,sv-011:m26n705-s507,12
sv-011:m26n714-s502,sv-011:m26n714-s503,12
sv-011:m26n714-s502,sv-011:m26n703-s520,12
sv-011:m26n714-s502,sv-011:m26n704-s507,8
sv-011:m26n714-s502,sv-011:m26n702-s506,7
sv-011:m26n714-s502,sv-011:m26n702-s508,6
sv-011:m26n714-s502,sv-011:m26n702-s511,6
sv-011:m26n714-s502,sv-011:m26n705-s510,4
sv-012:m26n707-s502,sv-012:m26n707-s502,17406
sv-012:m26n707-s502,sv-012:m26n707-s505,13680
sv-012:m26n707-s502,sv-012:m26n707-s510,13318
sv-012:m26n707-s502,sv-012:m26n712-s506,12107
sv-012:m26n707-s502,sv-012:m26n712-s503,10359
sv-012:m26n707-s502,sv-012:m26n707-s507,9861
sv-012:m26n707-s502,sv-012:m26n715-s506,2494
sv-012:m26n707-s502,sv-012:m26n714-s510,2406
sv-012:m26n707-s502,sv-012:m26n715-s503,2271
sv-012:m26n707-s502,sv-012:m26n714-s507,2121
sv-012:m26n707-s502,sv-012:m26n704-s506,120
sv-012:m26n707-s502,sv-012:m26n706-s508,119
sv-012:m26n707-s502,sv-012:m26n704-s503,115
sv-012:m26n707-s502,sv-012:m26n704-s511,94
sv-012:m26n707-s502,sv-012:m26n706-s511,90
sv-012:m26n707-s502,sv-012:m26n704-s508,86
sv-012:m26n707-s502,sv-012:m26n707-s520,22
sv-012:m26n707-s502,sv-012:m26n705-s503,21
sv-012:m26n707-s502,sv-012:m26n707-s503,21
sv-012:m26n707-s502,sv-012:m26n707-s506,21
sv-013:m26n714-s502,sv-013:m26n714-s502,15099
sv-013:m26n714-s502,sv-013:m26n714-s505,13291
sv-013:m26n714-s502,sv-013:m26n711-s502,10978
sv-013:m26n714-s502,sv-013:m26n711-s505,10472
sv-013:m26n714-s502,sv-013:m26n711-s510,9616
sv-013:m26n714-s502,sv-013:m26n711-s507,9426
sv-013:m26n714-s502,sv-013:m26n705-s507,1310
sv-013:m26n714-s502,sv-013:m26n702-s503,1309
sv-013:m26n714-s502,sv-013:m26n702-s506,1284
sv-013:m26n714-s502,sv-013:m26n702-s508,1182
sv-013:m26n714-s502,sv-013:m26n705-s510,1128
sv-013:m26n714-s502,sv-013:m26n702-s511,979
sv-013:m26n714-s502,sv-013:m26n705-s520,5
sv-014:m26n702-s503,sv-014:m26n702-s503,13150
sv-014:m26n702-s503,sv-014:m26n702-s508,13105
sv-014:m26n702-s503,sv-014:m26n702-s506,12501
sv-014:m26n702-s503,sv-014:m26n702-s511,10731
sv-014:m26n702-s503,sv-014:m26n705-s507,10639
sv-014:m26n702-s503,sv-014:m26n705-s510,9301
sv-014:m26n702-s503,sv-014:m26n714-s510,1155
sv-014:m26n702-s503,sv-014:m26n714-s507,1130
sv-014:m26n702-s503,sv-014:m26n715-s506,647
sv-014:m26n702-s503,sv-014:m26n715-s503,586
sv-014:m26n702-s503,sv-014:m26n705-s520,28
sv-014:m26n702-s503,sv-014:m26n707-s508,18
sv-014:m26n702-s503,sv-014:m26n707-s506,15
sv-014:m26n702-s503,sv-014:m26n707-s503,13
sv-014:m26n702-s503,sv-014:m26n714-s508,13
sv-014:m26n702-s503,sv-014:m26n702-s507,12
sv-014:m26n702-s503,sv-014:m26n705-s506,12
sv-014:m26n702-s503,sv-014:m26n705-s508,12
sv-014:m26n702-s503,sv-014:m26n705-s502,10
sv-014:m26n702-s503,sv-014:m26n707-s510,10
sv-014:m26n702-s503,sv-014:m26n714-s503,5
sv-015:m26n705-s502,sv-015:m26n705-s502,12265
sv-015:m26n705-s502,sv-015:m26n701-s505,12213
sv-015:m26n705-s502,sv-015:m26n701-s510,11385
sv-015:m26n705-s502,sv-015:m26n701-s502,11033
sv-015:m26n705-s502,sv-015:m26n705-s505,10330
sv-015:m26n705-s502,sv-015:m26n701-s507,8444
sv-016:m26n714-s502,sv-016:m26n714-s502,12479
sv-016:m26n714-s502,sv-016:m26n714-s505,11581
sv-016:m26n714-s502,sv-016:m26n711-s502,9575
sv-016:m26n714-s502,sv-016:m26n711-s505,9217
sv-016:m26n714-s502,sv-016:m26n711-s507,8411
sv-016:m26n714-s502,sv-016:m26n711-s510,8375
sv-016:m26n714-s502,sv-016:m26n706-s508,57
sv-016:m26n714-s502,sv-016:m26n704-s511,46
sv-016:m26n714-s502,sv-016:m26n704-s508,45
sv-016:m26n714-s502,sv-016:m26n706-s511,36
sv-016:m26n714-s502,sv-016:m26n704-s503,28
sv-016:m26n714-s502,sv-016:m26n701-s507,20
sv-016:m26n714-s502,sv-016:m26n705-s507,7
sv-016:m26n714-s502,sv-016:m26n702-s506,6
sv-016:m26n714-s502,sv-016:m26n705-s510,4
sv-016:m26n714-s502,sv-016:m26n702-s508,3
sv-016:m26n714-s502,sv-016:m26n702-s503,2
sv-016:m26n714-s502,sv-016:m26n702-s511,2
sv-017:m26n703-s505,sv-017:m26n703-s505,10131
sv-017:m26n703-s505,sv-017:m26n703-s502,9926
sv-017:m26n703-s505,sv-017:m26n703-s507,9795
sv-017:m26n703-s505,sv-017:m26n706-s503,9608
sv-017:m26n703-s505,sv-017:m26n703-s510,7400
sv-017:m26n703-s505,sv-017:m26n706-s506,7101
sv-017:m26n703-s505,sv-017:m26n702-s508,432
sv-017:m26n703-s505,sv-017:m26n702-s503,414
sv-017:m26n703-s505,sv-017:m26n702-s506,371
sv-017:m26n703-s505,sv-017:m26n702-s511,309
sv-017:m26n703-s505,sv-017:m26n705-s507,290
sv-017:m26n703-s505,sv-017:m26n715-s503,290
sv-017:m26n703-s505,sv-017:m26n715-s506,260
sv-017:m26n703-s505,sv-017:m26n705-s510,228
sv-017:m26n703-s505,sv-017:m26n706-s511,34
sv-017:m26n703-s505,sv-017:m26n714-s507,34
sv-017:m26n703-s505,sv-017:m26n714-s510,30
sv-017:m26n703-s505,sv-017:m26n703-s520,24
sv-017:m26n703-s505,sv-017:m26n703-s506,9
sv-017:m26n703-s505,sv-017:m26n707-s510,6
sv-018:m26n714-s510,sv-018:m26n714-s510,15241
sv-018:m26n714-s510,sv-018:m26n714-s507,14875
sv-018:m26n714-s510,sv-018:m26n715-s506,9321
sv-018:m26n714-s510,sv-018:m26n715-s503,8554
sv-018:m26n714-s510,sv-018:m26n714-s520,23
sv-018:m26n714-s510,sv-018:m26n707-s510,13
sv-018:m26n714-s510,sv-018:m26n714-s506,5
sv-019:m26n715-s506,sv-019:m26n715-s506,13227
sv-019:m26n715-s506,sv-019:m26n715-s503,12348
sv-019:m26n715-s506,sv-019:m26n714-s510,10356
sv-019:m26n715-s506,sv-019:m26n714-s507,9750
sv-020:m26n702-s503,sv-020:m26n702-s503,8438
sv-020:m26n702-s503,sv-020:m26n702-s506,8232
sv-020:m26n702-s503,sv-020:m26n705-s507,7566
sv-020:m26n702-s503,sv-020:m26n702-s508,7424
sv-020:m26n702-s503,sv-020:m26n705-s510,6374
sv-020:m26n702-s503,sv-020:m26n702-s511,6351
sv-020:m26n702-s503,sv-020:m26n715-s506,81
sv-020:m26n702-s503,sv-020:m26n715-s503,69
sv-020:m26n702-s503,sv-020:m26n714-s507,47
sv-020:m26n702-s503,sv-020:m26n714-s510,42
sv-020:m26n702-s503,sv-020:m26n707-s506,16
sv-020:m26n702-s503,sv-020:m26n705-s508,9
sv-020:m26n702-s503,sv-020:m26n702-s507,8
sv-020:m26n702-s503,sv-020:m26n704-s503,7
sv-021:m26n707-s502,sv-021:m26n707-s502,9344
sv-021:m26n707-s502,sv-021:m26n707-s505,7377
sv-021:m26n707-s502,sv-021:m26n712-s506,7224
sv-021:m26n707-s502,sv-021:m26n707-s510,6652
sv-021:m26n707-s502,sv-021:m26n712-s503,6267
sv-021:m26n707-s502,sv-021:m26n707-s507,5078
sv-022:m26n706-s503,sv-022:m26n706-s503,7127
sv-022:m26n706-s503,sv-022:m26n703-s502,6792
sv-022:m26n706-s503,sv-022:m26n703-s505,6423
sv-022:m26n706-s503,sv-022:m26n706-s506,5636
sv-022:m26n706-s503,sv-022:m26n703-s510,5027
sv-022:m26n706-s503,sv-022:m26n703-s507,4615
sv-023:m26n702-s506,sv-023:m26n702-s506,6197
sv-023:m26n702-s506,sv-023:m26n702-s503,6128
sv-023:m26n702-s506,sv-023:m26n702-s508,5817
sv-023:m26n702-s506,sv-023:m26n705-s507,5448
sv-023:m26n702-s506,sv-023:m26n702-s511,4868
sv-023:m26n702-s506,sv-023:m26n705-s510,4442
sv-023:m26n702-s506,sv-023:m26n715-s506,594
sv-023:m26n702-s506,sv-023:m26n715-s503,556
sv-023:m26n702-s506,sv-023:m26n714-s507,506
sv-023:m26n702-s506,sv-023:m26n714-s510,501
sv-023:m26n702-s506,sv-023:m26n705-s508,10
sv-023:m26n702-s506,sv-023:m26n702-s502,9
sv-023:m26n702-s506,sv-023:m26n714-s506,9
sv-023:m26n702-s506,sv-023:m26n705-s520,7
sv-023:m26n702-s506,sv-023:m26n705-s506,5
sv-023:m26n702-s506,sv-023:m26n701-s503,4
sv-024:m26n714-s502,sv-024:m26n714-s502,6425
sv-024:m26n714-s502,sv-024:m26n714-s505,5598
sv-024:m26n714-s502,sv-024:m26n711-s502,4169
sv-024:m26n714-s502,sv-024:m26n711-s505,3938
sv-024:m26n714-s502,sv-024:m26n711-s510,3514
sv-024:m26n714-s502,sv-024:m26n711-s507,3494
sv-024:m26n714-s502,sv-024:m26n715-s506,3197
sv-024:m26n714-s502,sv-024:m26n715-s503,2827
sv-024:m26n714-s502,sv-024:m26n714-s507,616
sv-024:m26n714-s502,sv-024:m26n714-s510,558
sv-024:m26n714-s502,sv-024:m26n703-s502,14
sv-025:m26n715-s506,sv-025:m26n715-s506,8120
sv-025:m26n715-s506,sv-025:m26n715-s503,7989
sv-025:m26n715-s506,sv-025:m26n714-s510,7920
sv-025:m26n715-s506,sv-025:m26n714-s507,7725
sv-025:m26n715-s506,sv-025:m26n714-s520,13
sv-026:m26n715-s506,sv-026:m26n715-s506,9889
sv-026:m26n715-s506,sv-026:m26n715-s503,9249
sv-026:m26n715-s506,sv-026:m26n714-s510,5852
sv-026:m26n715-s506,sv-026:m26n714-s507,5797
sv-026:m26n715-s506,sv-026:m26n701-s510,16
sv-026:m26n715-s506,sv-026:m26n701-s505,15
sv-026:m26n715-s506,sv-026:m26n701-s507,14
sv-026:m26n715-s506,sv-026:m26n701-s502,13
sv-026:m26n715-s506,sv-026:m26n705-s505,11
sv-026:m26n715-s506,sv-026:m26n715-s502,4
sv-027:m26n712-s508,sv-027:m26n712-s508,5567
sv-027:m26n712-s508,sv-027:m26n712-s511,4747
sv-027:m26n712-s508,sv-027:m26n710-s508,2816
sv-027:m26n712-s508,sv-027:m26n710-s511,2707
sv-027:m26n712-s508,sv-027:m26n710-s503,2591
sv-027:m26n712-s508,sv-027:m26n710-s506,2517
sv-027:m26n712-s508,sv-027:m26n707-s502,726
sv-027:m26n712-s508,sv-027:m26n712-s503,578
sv-027:m26n712-s508,sv-027:m26n712-s506,552
sv-027:m26n712-s508,sv-027:m26n707-s510,549
sv-027:m26n712-s508,sv-027:m26n707-s505,501
sv-027:m26n712-s508,sv-027:m26n707-s507,453
sv-028:m26n714-s502,sv-028:m26n714-s502,5602
sv-028:m26n714-s502,sv-028:m26n714-s505,4984
sv-028:m26n714-s502,sv-028:m26n711-s502,3673
sv-028:m26n714-s502,sv-028:m26n711-s505,3395
sv-028:m26n714-s502,sv-028:m26n711-s507,3346
sv-028:m26n714-s502,sv-028:m26n711-s510,3071
sv-028:m26n714-s502,sv-028:m26n711-s520,12
sv-029:m26n702-s503,sv-029:m26n702-s503,4224
sv-029:m26n702-s503,sv-029:m26n705-s507,4203
sv-029:m26n702-s503,sv-029:m26n702-s506,4151
sv-029:m26n702-s503,sv-029:m26n702-s508,3525
sv-029:m26n702-s503,sv-029:m26n705-s510,3503
sv-029:m26n702-s503,sv-029:m26n702-s511,3093
sv-029:m26n702-s503,sv-029:m26n705-s520,23
sv-030:m26n715-s506,sv-030:m26n715-s506,5768
sv-030:m26n715-s506,sv-030:m26n714-s510,5745
sv-030:m26n715-s506,sv-030:m26n714-s507,5627
sv-030:m26n715-s506,sv-030:m26n715-s503,5340
sv-031:m26n712-s508,sv-031:m26n712-s508,5859
sv-031:m26n712-s508,sv-031:m26n712-s511,4603
sv-031:m26n712-s508,sv-031:m26n710-s503,3047
sv-031:m26n712-s508,sv-031:m26n710-s508,2934
sv-031:m26n712-s508,sv-031:m26n710-s511,2832
sv-031:m26n712-s508,sv-031:m26n710-s506,2634
sv-032:m26n702-s503,sv-032:m26n702-s503,4082
sv-032:m26n702-s503,sv-032:m26n702-s506,3800
sv-032:m26n702-s503,sv-032:m26n702-s508,3702
sv-032:m26n702-s503,sv-032:m26n705-s507,3533
sv-032:m26n702-s503,sv-032:m26n702-s511,3193
sv-032:m26n702-s503,sv-032:m26n705-s510,3128
sv-032:m26n702-s503,sv-032:m26n715-s503,19
sv-032:m26n702-s503,sv-032:m26n715-s506,16
sv-032:m26n702-s503,sv-032:m26n714-s510,10
sv-032:m26n702-s503,sv-032:m26n714-s507,6
sv-033:m26n703-s507,sv-033:m26n703-s507,3892
sv-033:m26n703-s507,sv-033:m26n706-s503,3835
sv-033:m26n703-s507,sv-033:m26n703-s502,3796
sv-033:m26n703-s507,sv-033:m26n703-s505,3796
sv-033:m26n703-s507,sv-033:m26n706-s506,2889
sv-033:m26n703-s507,sv-033:m26n703-s510,2812
sv-033:m26n703-s507,sv-033:m26n701-s505,65
sv-033:m26n703-s507,sv-033:m26n701-s502,56
sv-033:m26n703-s507,sv-033:m26n701-s507,50
sv-033:m26n703-s507,sv-033:m26n701-s510,48
sv-033:m26n703-s507,sv-033:m26n705-s505,44
sv-033:m26n703-s507,sv-033:m26n705-s502,41
sv-033:m26n703-s507,sv-033:m26n714-s507,33
sv-033:m26n703-s507,sv-033:m26n715-s506,25
sv-033:m26n703-s507,sv-033:m26n714-s510,21
sv-033:m26n703-s507,sv-033:m26n704-s508,14
sv-034:m26n702-s503,sv-034:m26n702-s503,2021
sv-034:m26n702-s503,sv-034:m26n702-s508,1904
sv-034:m26n702-s503,sv-034:m26n702-s506,1868
sv-034:m26n702-s503,sv-034:m26n705-s507,1866
sv-034:m26n702-s503,sv-034:m26n706-s508,1819
sv-034:m26n702-s503,sv-034:m26n705-s510,1598
sv-034:m26n702-s503,sv-034:m26n706-s511,1598
sv-034:m26n702-s503,sv-034:m26n704-s508,1595
sv-034:m26n702-s503,sv-034:m26n704-s506,1581
sv-034:m26n702-s503,sv-034:m26n702-s511,1522
sv-034:m26n702-s503,sv-034:m26n704-s511,1329
sv-034:m26n702-s503,sv-034:m26n704-s503,1307
sv-035:m26n702-s503,sv-035:m26n702-s503,3493
sv-035:m26n702-s503,sv-035:m26n702-s508,3390
sv-035:m26n702-s503,sv-035:m26n702-s506,3265
sv-035:m26n702-s503,sv-035:m26n702-s511,2923
sv-035:m26n702-s503,sv-035:m26n705-s507,2648
sv-035:m26n702-s503,sv-035:m26n705-s510,2146
sv-035:m26n702-s503,sv-035:m26n715-s506,297
sv-035:m26n702-s503,sv-035:m26n715-s503,289
sv-035:m26n702-s503,sv-035:m26n714-s507,215
sv-035:m26n702-s503,sv-035:m26n714-s510,186
sv-036:m26n714-s510,sv-036:m26n714-s510,7971
sv-036:m26n714-s510,sv-036:m26n714-s507,7751
sv-036:m26n714-s510,sv-036:m26n715-s503,1072
sv-036:m26n714-s510,sv-036:m26n715-s506,1057
sv-036:m26n714-s510,sv-036:m26n714-s520,22
sv-036:m26n714-s510,sv-036:m26n712-s506,19
sv-036:m26n714-s510,sv-036:m26n705-s507,16
sv-036:m26n714-s510,sv-036:m26n702-s503,15
sv-036:m26n714-s510,sv-036:m26n715-s511,12
sv-036:m26n714-s510,sv-036:m26n703-s510,11
sv-036:m26n714-s510,sv-036:m26n705-s510,11
sv-036:m26n714-s510,sv-036:m26n706-s511,10
sv-036:m26n714-s510,sv-036:m26n707-s507,10
sv-036:m26n714-s510,sv-036:m26n701-s507,9
sv-036:m26n714-s510,sv-036:m26n702-s511,9
sv-036:m26n714-s510,sv-036:m26n705-s502,9
sv-036:m26n714-s510,sv-036:m26n728-s515,7
sv-036:m26n714-s510,sv-036:m26n706-s503,6
sv-036:m26n714-s510,sv-036:m26n706-s508,6
sv-036:m26n714-s510,sv-036:m26n704-s506,5
sv-036:m26n714-s510,sv-036:m26n714-s505,5
sv-036:m26n714-s510,sv-036:m26n714-s503,3
sv-036:m26n714-s510,sv-036:m26n715-s508,3
sv-037:m26n702-s503,sv-037:m26n702-s503,3452
sv-037:m26n702-s503,sv-037:m26n702-s508,3329
sv-037:m26n702-s503,sv-037:m26n702-s506,3228
sv-037:m26n702-s503,sv-037:m26n705-s507,2791
sv-037:m26n702-s503,sv-037:m26n702-s511,2777
sv-037:m26n702-s503,sv-037:m26n705-s510,2356
sv-037:m26n702-s503,sv-037:m26n702-s510,9
sv-037:m26n702-s503,sv-037:m26n715-s508,7
sv-038:m26n711-s502,sv-038:m26n711-s502,3066
sv-038:m26n711-s502,sv-038:m26n711-s505,2925
sv-038:m26n711-s502,sv-038:m26n714-s502,2807
sv-038:m26n711-s502,sv-038:m26n711-s507,2713
sv-038:m26n711-s502,sv-038:m26n711-s510,2658
sv-038:m26n711-s502,sv-038:m26n714-s505,2338
sv-038:m26n711-s502,sv-038:m26n711-s520,10
sv-039:m26n705-s507,sv-039:m26n705-s507,2475
sv-039:m26n705-s507,sv-039:m26n705-s510,2124
sv-039:m26n705-s507,sv-039:m26n702-s506,1813
sv-039:m26n705-s507,sv-039:m26n702-s503,1770
sv-039:m26n705-s507,sv-039:m26n702-s508,1768
sv-039:m26n705-s507,sv-039:m26n702-s511,1435
sv-039:m26n705-s507,sv-039:m26n706-s503,706
sv-039:m26n705-s507,sv-039:m26n706-s506,469
sv-039:m26n705-s507,sv-039:m26n703-s502,418
sv-039:m26n705-s507,sv-039:m26n703-s505,398
sv-039:m26n705-s507,sv-039:m26n715-s506,383
sv-039:m26n705-s507,sv-039:m26n703-s507,377
sv-039:m26n705-s507,sv-039:m26n714-s507,370
sv-039:m26n705-s507,sv-039:m26n715-s503,360
sv-039:m26n705-s507,sv-039:m26n714-s510,335
sv-039:m26n705-s507,sv-039:m26n703-s510,261
sv-039:m26n705-s507,sv-039:m26n706-s508,181
sv-039:m26n705-s507,sv-039:m26n704-s511,162
sv-039:m26n705-s507,sv-039:m26n704-s508,152
sv-039:m26n705-s507,sv-039:m26n704-s506,144
sv-039:m26n705-s507,sv-039:m26n706-s511,143
sv-039:m26n705-s507,sv-039:m26n704-s503,138
sv-039:m26n705-s507,sv-039:m26n705-s520,6
sv-039:m26n705-s507,sv-039:m26n702-s510,4
sv-040:m26n712-s508,sv-040:m26n712-s508,2480
sv-040:m26n712-s508,sv-040:m26n712-s511,2115
sv-040:m26n712-s508,sv-040:m26n710-s503,1485
sv-040:m26n712-s508,sv-040:m26n710-s508,1268
sv-040:m26n712-s508,sv-040:m26n710-s511,1241
sv-040:m26n712-s508,sv-040:m26n702-s503,1130
sv-040:m26n712-s508,sv-040:m26n710-s506,1121
sv-040:m26n712-s508,sv-040:m26n702-s508,1056
sv-040:m26n712-s508,sv-040:m26n702-s506,1011
sv-040:m26n712-s508,sv-040:m26n705-s507,888
sv-040:m26n712-s508,sv-040:m26n702-s511,852
sv-040:m26n712-s508,sv-040:m26n705-s510,685
sv-040:m26n712-s508,sv-040:m26n714-s507,274
sv-040:m26n712-s508,sv-040:m26n715-s506,238
sv-040:m26n712-s508,sv-040:m26n714-s510,236
sv-040:m26n712-s508,sv-040:m26n715-s503,221
sv-041:m26n711-s502,sv-041:m26n711-s502,2908
sv-041:m26n711-s502,sv-041:m26n714-s502,2887
sv-041:m26n711-s502,sv-041:m26n711-s505,2771
sv-041:m26n711-s502,sv-041:m26n711-s510,2551
sv-041:m26n711-s502,sv-041:m26n711-s507,2545
sv-041:m26n711-s502,sv-041:m26n714-s505,2488
